"","index","replacements"
"3220",12493,0
"3221",12494,0
"3222",12495,0
"3223",12496,0
"3224",12497,0
"3225",12498,0
"3226",12499,0
"3227",12500,0
"3228",12501,0
"3229",12502,0
"3230",12503,0
"3231",12504,0
"3232",12505,0
"3233",12506,0
"3234",12507,0
"3235",12508,0
"3236",12509,0
"3237",12510,0
"3238",12511,0
"3239",12512,0
"3240",12513,0
"3241",12514,0
"3242",12515,0
"3243",12516,0
"3244",12517,0
"3245",12518,0
"3246",12519,0
"3247",12520,0
"3248",12521,0
"3249",12522,0
"3250",12523,0
"3251",12524,0
"3252",12525,0
"3253",12526,0
"3254",12527,0
"3255",12528,0
"3256",12529,0
"3257",12530,0
"3258",12531,0
"3259",12532,0
"3260",12533,0
"3261",12534,0
"3262",12535,0
"3263",12536,0
"3264",12537,0
"3265",12538,0
"3266",12539,0
"3267",12540,0
"3268",12541,0
"3269",12542,0
"3270",12543,0
"3271",12544,0
"3272",12545,0
"3273",12546,0
"3274",12547,0
"3275",12548,0
"3276",12549,0
"3277",12550,0
"3278",12551,0
"3279",12552,0
"3280",12553,0
"3281",12554,0
"3282",12555,0
"3283",12556,0
"3284",12557,0
"3285",12558,0
"3286",12559,0
"3287",12560,0
"3288",12561,0
"3289",12562,0
"3290",12563,0
"3291",12564,0
"3292",12565,0
"3293",12566,0
"3294",12567,0
"3295",12568,0
"3296",12569,0
"3297",12570,0
"3298",12571,0
"3299",12572,0
"3300",12573,0
"3301",12574,0
"3302",12575,0
"3303",12576,0
"3304",12577,0
"3305",12578,0
"3306",12579,0
"3307",12580,0
"3308",12581,0
"3309",12582,0
"3310",12583,0
"3311",12584,0
"3312",12585,0
"3313",12586,0
"3314",12587,0
"3315",12588,0
"3316",12589,0
"3317",12590,0
"3318",12591,0
"3319",12592,0
"3320",12593,0
"3321",12594,0
"3322",12595,0
"3323",12596,0
"3324",12597,0
"3325",12598,0
"3326",12599,0
"3327",12600,0
"3328",12601,0
"3329",12602,0
"3330",12603,0
"3331",12604,0
"3332",12605,0
"3333",12606,0
"3334",12607,0
"3335",12608,0
"3336",12609,0
"3337",12610,0
"3338",12611,0
"3339",12612,0
"3340",12613,0
"3341",12614,0
"3342",12615,0
"3343",12616,0
"3344",12617,0
"3345",12618,0
"3346",12619,0
"3347",12620,0
"3348",12621,0
"3349",12622,0
"3350",12623,0
"3351",12624,0
"3352",12625,0
"3353",12626,0
"3354",12627,0
"3355",12628,0
"3356",12629,0
"3357",12630,0
"3358",12631,0
"3359",12632,0
"3360",12633,0
"3361",12634,0
"3362",12635,0
"3363",12636,0
"3364",12637,0
"3365",12638,0
"3366",12639,0
"3367",12640,0
"3368",12641,0
"3369",12642,0
"3370",12643,0
"3371",12644,0
"3372",12645,0
"3373",12646,0
"3374",12647,0
"3375",12648,0
"3376",12649,0
"3377",12650,0
"3378",12651,0
"3379",12652,0
"3380",12653,0
"3381",12654,0
"3382",12655,0
"3383",12656,0
"3384",12657,0
"3385",12658,0
"3386",12659,0
"3387",12660,0
"3388",12661,0
"3389",12662,0
"3390",12663,0
"3391",12664,0
"3392",12665,0
"3393",12666,0
"3394",12667,0
"3395",12668,0
"3396",12669,0
"3397",12670,0
"3398",12671,0
"3399",12672,0
"3400",12673,0
"3401",12674,0
"3402",12675,0
"3403",12676,0
"3404",12677,0
"3405",12678,0
"3406",12679,0
"3407",12680,0
"3408",12681,0
"3409",12682,0
"3410",12683,0
"3411",12684,0
"3412",12685,0
"3413",12686,0
"3414",12687,0
"3415",12688,0
"3416",12689,0
"3417",12690,0
"3418",12691,0
"3419",12692,0
"3420",12693,0
"3421",12694,0
"3422",12695,0
"3423",12696,0
"3424",12697,0
"3425",12698,0
"3426",12699,0
"3427",12700,0
"3428",12701,0
"3429",12702,0
"3430",12703,0
"3431",12704,0
"3432",12705,0
"3433",12706,0
"3434",12707,0
"3435",12708,0
"3436",12709,0
"3437",12710,0
"3438",12711,0
"3439",12712,0
"3440",12713,0
"3441",12714,0
"3442",12715,0
"3443",12716,0
"3444",12717,0
"3445",12718,0
"3446",12719,0
"3447",12720,0
"3448",12721,0
"3449",12722,0
"3450",12723,0
"3451",12724,0
"3452",12725,0
"3453",12726,0
"3454",12727,0
"3455",12728,0
"3456",12729,0
"3457",12730,0
"3458",12731,0
"3459",12732,0
"3460",12733,0
"3461",12734,0
"3462",12735,0
"3463",12736,0
"3464",12737,0
"3465",12738,0
"3466",12739,0
"3467",12740,0
"3468",12741,0
"3469",12742,0
"3470",12743,0
"3471",12744,0
"3472",12745,0
"3473",12746,0
"3474",12747,0
"3475",12748,0
"3476",12749,0
"3477",12750,0
"3478",12751,0
"3479",12752,0
"3480",12753,0
"3481",12754,0
"3482",12755,0
"3483",12756,0
"3484",12757,0
"3485",12758,0
"3486",12759,0
"3487",12760,0
"3488",12761,0
"3489",12762,0
"3490",12763,0
"3491",12764,0
"3492",12765,0
"3493",12766,0
"3494",12767,0
"3495",12768,0
"3496",12769,0
"3497",12770,0
"3498",12771,0
"3499",12772,0
"3500",12773,0
"3501",12774,0
"3502",12775,0
"3503",12776,0
"3504",12777,0
"3505",12778,0
"3506",12779,0
"3507",12780,0
"3508",12781,0
"3509",12782,0
"3510",12783,0
"3511",12784,0
"3512",12785,0
"3513",12786,0
"3514",12787,0
"3515",12788,0
"3516",12789,0
"3517",12790,0
"3518",12791,0
"3519",12792,0
"3520",12793,0
"3521",12794,0
"3522",12795,0
"3523",12796,0
"3524",12797,0
"3525",12798,0
"3526",12799,0
"3527",12800,0
"3528",12801,0
"3529",12802,0
"3530",12803,0
"3531",12804,0
"3532",12805,0
"3533",12806,0
"3534",12807,0
"3535",12808,0
"3536",12809,0
"3537",12810,0
"3538",12811,0
"3539",12812,0
"3540",12813,0
"3541",12814,0
"3542",12815,0
"3543",12816,0
"3544",12817,0
"3545",12818,0
"3546",12819,0
"3547",12820,0
"3548",12821,0
"3549",12822,0
"3550",12823,0
"3551",12824,0
"3552",12825,0
"3553",12826,0
"3554",12827,0
"3555",12828,0
"3556",12829,0
"3557",12830,0
"3558",12831,0
"3559",12832,0
"3560",12833,0
"3561",12834,0
"3562",12835,0
"3563",12836,0
"3564",12837,0
"3565",12838,0
"3566",12839,0
"3567",12840,0
"3568",12841,0
"3569",12842,0
"3570",12843,0
"3571",12844,0
"3572",12845,0
"3573",12846,0
"3574",12847,0
"3575",12848,0
"3576",12849,0
"3577",12850,0
"3578",12851,0
"3579",12852,0
"3580",12853,0
"3581",12854,0
"3582",12855,0
"3583",12856,0
"3584",12857,0
"3585",12858,0
"3586",12859,0
"3587",12860,0
"3588",12861,0
"3589",12862,0
"3590",12863,0
"3591",12864,0
"3592",12865,0
"3593",12866,0
"3594",12867,0
"3595",12868,0
"3596",12869,0
"3597",12870,0
"3598",12871,0
"3599",12872,0
"3600",12873,0
"3601",12874,0
"3602",12875,0
"3603",12876,0
"3604",12877,0
"3605",12878,0
"3606",12879,0
"3607",12880,0
"3608",12881,0
"3609",12882,0
"3610",12883,0
"3611",12884,0
"3612",12885,0
"3613",12886,0
"3614",12887,0
"3615",12888,0
"3616",12889,0
"3617",12890,0
"3618",12891,0
"3619",12892,0
"3620",12893,0
"3621",12894,0
"3622",12895,0
"3623",12896,0
"3624",12897,0
"3625",12898,0
"3626",12899,0
"3627",12900,0
"3628",12901,0
"3629",12902,0
"3630",12903,0
"3631",12904,0
"3632",12905,0
"3633",12906,0
"3634",12907,0
"3635",12908,0
"3636",12909,0
"3637",12910,0
"3638",12911,0
"3639",12912,0
"3640",12913,0
"3641",12914,0
"3642",12915,0
"3643",12916,0
"3644",12917,0
"3645",12918,0
"3646",12919,0
"3647",12920,0
"3648",12921,0
"3649",12922,0
"3650",12923,0
"3651",12924,0
"3652",12925,0
"3653",12926,0
"3654",12927,0
"3655",12928,0
"3656",12929,0
"3657",12930,0
"3658",12931,0
"3659",12932,0
"3660",12933,0
"3661",12934,0
"3662",12935,0
"3663",12936,0
"3664",12937,0
"3665",12938,0
"3666",12939,0
"3667",12940,0
"3668",12941,0
"3669",12942,0
"3670",12943,0
"3671",12944,0
"3672",12945,0
"3673",12946,0
"3674",12947,0
"3675",12948,0
"3676",12949,0
"3677",12950,0
"3678",12951,0
"3679",12952,0
"3680",12953,0
"3681",12954,0
"3682",12955,0
"3683",12956,0
"3684",12957,0
"3685",12958,0
"3686",12959,0
"3687",12960,0
"3688",12961,0
"3689",12962,0
"3690",12963,0
"3691",12964,0
"3692",12965,0
"3693",12966,0
"3694",12967,0
"3695",12968,0
"3696",12969,0
"3697",12970,0
"3698",12971,0
"3699",12972,0
"3700",12973,0
"3701",12974,0
"3702",12975,0
"3703",12976,0
"3704",12977,0
"3705",12978,0
"3706",12979,0
"3707",12980,0
"3708",12981,0
"3709",12982,0
"3710",12983,0
"3711",12984,0
"3712",12985,0
"3713",12986,0
"3714",12987,0
"3715",12988,0
"3716",12989,0
"3717",12990,0
"3718",12991,0
"3719",12992,0
"3720",12993,0
"3721",12994,0
"3722",12995,0
"3723",12996,0
"3724",12997,0
"3725",12998,0
"3726",12999,0
"3727",13000,0
"3728",13001,0
"3729",13002,0
"3730",13003,0
"3731",13004,0
"3732",13005,0
"3733",13006,0
"3734",13007,0
"3735",13008,0
"3736",13009,0
"3737",13010,0
"3738",13011,0
"3739",13012,0
"3740",13013,0
"3741",13014,0
"3742",13015,0
"3743",13016,0
"3744",13017,0
"3745",13018,0
"3746",13019,0
"3747",13020,0
"3748",13021,0
"3749",13022,0
"3750",13023,0
"3751",13024,0
"3752",13025,0
"3753",13026,0
"3754",13027,0
"3755",13028,0
"3756",13029,0
"3757",13030,0
"3758",13031,0
"3759",13032,0
"3760",13033,0
"3761",13034,0
"3762",13035,0
"3763",13036,0
"3764",13037,0
"3765",13038,0
"3766",13039,0
"3767",13040,0
"3768",13041,0
"3769",13042,0
"3770",13043,0
"3771",13044,0
"3772",13045,0
"3773",13046,0
"3774",13047,0
"3775",13048,0
"3776",13049,0
"3777",13050,0
"3778",13051,0
"3779",13052,0
"3780",13053,0
"3781",13054,0
"3782",13055,0
"3783",13056,0
"3784",13057,0
"3785",13058,0
"3786",13059,0
"3787",13060,0
"3788",13061,0
"3789",13062,0
"3790",13063,0
"3791",13064,0
"3792",13065,0
"3793",13066,0
"3794",13067,0
"3795",13068,0
"3796",13069,0
"3797",13070,0
"3798",13071,0
"3799",13072,0
"3800",13073,0
"3801",13074,0
"3802",13075,0
"3803",13076,0
"3804",13077,0
"3805",13078,0
"3806",13079,0
"3807",13080,0
"3808",13081,0
"3809",13082,0
"3810",13083,0
"3811",13084,0
"3812",13085,0
"3813",13086,0
"3814",13087,0
"3815",13088,0
"3816",13089,0
"3817",13090,0
"3818",13091,0
"3819",13092,0
"3820",13093,0
"3821",13094,0
"3822",13095,0
"3823",13096,0
"3824",13097,0
"3825",13098,0
"3826",13099,0
"3827",13100,0
"3828",13101,0
"3829",13102,0
"3830",13103,0
"3831",13104,0
"3832",13105,0
"3833",13106,0
"3834",13107,0
"3835",13108,0
"3836",13109,0
"3837",13110,0
"3838",13111,0
"3839",13112,0
"3840",13113,0
"3841",13114,0
"3842",13115,0
"3843",13116,0
"3844",13117,0
"3845",13118,0
"3846",13119,0
"3847",13120,0
"3848",13121,0
"3849",13122,0
"3850",13123,0
"3851",13124,0
"3852",13125,0
"3853",13126,0
"3854",13127,0
"3855",13128,0
"3856",13129,0
"3857",13130,0
"3858",13131,0
"3859",13132,0
"3860",13133,0
"3861",13134,0
"3862",13135,0
"3863",13136,0
"3864",13137,0
"3865",13138,0
"3866",13139,0
"3867",13140,0
"3868",13141,0
"3869",13142,0
"3870",13143,0
"3871",13144,0
"3872",13145,0
"3873",13146,0
"3874",13147,0
"3875",13148,0
"3876",13149,0
"3877",13150,0
"3878",13151,0
"3879",13152,0
"3880",13153,0
"3881",13154,0
"3882",13155,0
"3883",13156,0
"3884",13157,0
"3885",13158,0
"3886",13159,0
"3887",13160,0
"3888",13161,0
"3889",13162,0
"3890",13163,0
"3891",13164,0
"3892",13165,0
"3893",13166,0
"3894",13167,0
"3895",13168,0
"3896",13169,0
"3897",13170,0
"3898",13171,0
"3899",13172,0
"3900",13173,0
"3901",13174,0
"3902",13175,0
"3903",13176,0
"3904",13177,0
"3905",13178,0
"3906",13179,0
"3907",13180,0
"3908",13181,0
"3909",13182,0
"3910",13183,0
"3911",13184,0
"3912",13185,0
"3913",13186,0
"3914",13187,0
"3915",13188,0
"3916",13189,0
"3917",13190,0
"3918",13191,0
"3919",13192,0
"3920",13193,0
"3921",13194,0
"3922",13195,0
"3923",13196,0
"3924",13197,0
"3925",13198,0
"3926",13199,0
"3927",13200,0
"3928",13201,0
"3929",13202,0
"3930",13203,0
"3931",13204,0
"3932",13205,0
"3933",13206,0
"3934",13207,0
"3935",13208,0
"3936",13209,0
"3937",13210,0
"3938",13211,0
"3939",13212,0
"3940",13213,0
"3941",13214,0
"3942",13215,0
"3943",13216,0
"3944",13217,0
"3945",13218,0
"3946",13219,0
"3947",13220,0
"3948",13221,0
"3949",13222,0
"3950",13223,0
"3951",13224,0
"3952",13225,0
"3953",13226,0
"3954",13227,0
"3955",13228,0
"3956",13229,0
"3957",13230,0
"3958",13231,0
"3959",13232,0
"3960",13233,0
"3961",13234,0
"3962",13235,0
"3963",13236,0
"3964",13237,0
"3965",13238,0
"3966",13239,0
"3967",13240,0
"3968",13241,0
"3969",13242,0
"3970",13243,0
"3971",13244,0
"3972",13245,0
"3973",13246,0
"3974",13247,0
"3975",13248,0
"3976",13249,0
"3977",13250,0
"3978",13251,0
"3979",13252,0
"3980",13253,0
"3981",13254,0
"3982",13255,0
"3983",13256,0
"3984",13257,0
"3985",13258,0
"3986",13259,0
"3987",13260,0
"3988",13261,0
"3989",13262,0
"3990",13263,0
"3991",13264,0
"3992",13265,0
"3993",13266,0
"3994",13267,0
"3995",13268,0
"3996",13269,0
"3997",13270,0
"3998",13271,0
"3999",13272,0
"4000",13273,0
"4001",13274,0
"4002",13275,0
"4003",13276,0
"4004",13277,0
"4005",13278,0
"4006",13279,0
"4007",13280,0
"4008",13281,0
"4009",13282,0
"4010",13283,0
"4011",13284,0
"4012",13285,0
"4013",13286,0
"4014",13287,0
"4015",13288,0
"4016",13289,0
"4017",13290,0
"4018",13291,0
"4019",13292,0
"4020",13293,0
"4021",13294,0
"4022",13295,0
"4023",13296,0
"4024",13297,0
"4025",13298,0
"4026",13299,0
"4027",13300,0
"4028",13301,0
"4029",13302,0
"4030",13303,0
"4031",13304,0
"4032",13305,0
"4033",13306,0
"4034",13307,0
"4035",13308,0
"4036",13309,0
"4037",13310,0
"4038",13311,0
"4039",13312,0
"4040",13313,0
"4041",13314,0
"4042",13315,0
"4043",13316,0
"4044",13317,0
"4045",13318,0
"4046",13319,0
"4047",13320,0
"4048",13321,0
"4049",13322,0
"4050",13323,0
"4051",13324,0
"4052",13325,0
"4053",13326,0
"4054",13327,0
"4055",13328,0
"4056",13329,0
"4057",13330,0
"4058",13331,0
"4059",13332,0
"4060",13333,0
"4061",13334,0
"4062",13335,0
"4063",13336,0
"4064",13337,0
"4065",13338,0
"4066",13339,0
"4067",13340,0
"4068",13341,0
"4069",13342,0
"4070",13343,0
"4071",13344,0
"4072",13345,0
"4073",13346,0
"4074",13347,0
"4075",13348,0
"4076",13349,0
"4077",13350,0
"4078",13351,0
"4079",13352,0
"4080",13353,0
"4081",13354,0
"4082",13355,0
"4083",13356,0
"4084",13357,0
"4085",13358,0
"4086",13359,0
"4087",13360,0
"4088",13361,0
"4089",13362,0
"4090",13363,0
"4091",13364,0
"4092",13365,0
"4093",13366,0
"4094",13367,0
"4095",13368,0
"4096",13369,0
"4097",13370,0
"4098",13371,0
"4099",13372,0
"4100",13373,0
"4101",13374,0
"4102",13375,0
"4103",13376,0
"4104",13377,0
"4105",13378,0
"4106",13379,0
"4107",13380,0
"4108",13381,0
"4109",13382,0
"4110",13383,0
"4111",13384,0
"4112",13385,0
"4113",13386,0
"4114",13387,0
"4115",13388,0
"4116",13389,0
"4117",13390,0
"4118",13391,0
"4119",13392,0
"4120",13393,0
"4121",13394,0
"4122",13395,0
"4123",13396,0
"4124",13397,0
"4125",13398,0
"4126",13399,0
"4127",13400,0
"4128",13401,0
"4129",13402,0
"4130",13403,0
"4131",13404,0
"4132",13405,0
"4133",13406,0
"4134",13407,0
"4135",13408,0
"4136",13409,0
"4137",13410,0
"4138",13411,0
"4139",13412,0
"4140",13413,0
"4141",13414,0
"4142",13415,0
"4143",13416,0
"4144",13417,0
"4145",13418,0
"4146",13419,0
"4147",13420,0
"4148",13421,0
"4149",13422,0
"4150",13423,0
"4151",13424,0
"4152",13425,0
"4153",13426,0
"4154",13427,0
"4155",13428,0
"4156",13429,0
"4157",13430,0
"4158",13431,0
"4159",13432,0
"4160",13433,0
"4161",13434,0
"4162",13435,0
"4163",13436,0
"4164",13437,0
"4165",13438,0
"4166",13439,0
"4167",13440,0
"4168",13441,0
"4169",13442,0
"4170",13443,0
"4171",13444,0
"4172",13445,0
"4173",13446,0
"4174",13447,0
"4175",13448,0
"4176",13449,0
"4177",13450,0
"4178",13451,0
"4179",13452,0
"4180",13453,0
"4181",13454,0
"4182",13455,0
"4183",13456,0
"4184",13457,0
"4185",13458,0
"4186",13459,0
"4187",13460,0
"4188",13461,0
"4189",13462,0
"4190",13463,0
"4191",13464,0
"4192",13465,0
"4193",13466,0
"4194",13467,0
"4195",13468,0
"4196",13469,0
"4197",13470,0
"4198",13471,0
"4199",13472,0
"4200",13473,0
"4201",13474,0
"4202",13475,0
"4203",13476,0
"4204",13477,0
"4205",13478,0
"4206",13479,0
"4207",13480,0
"4208",13481,0
"4209",13482,0
"4210",13483,0
"4211",13484,0
"4212",13485,0
"4213",13486,0
"4214",13487,0
"4215",13488,0
"4216",13489,0
"4217",13490,0
"4218",13491,0
"4219",13492,0
"4220",13493,0
"4221",13494,0
"4222",13495,0
"4223",13496,0
"4224",13497,0
"4225",13498,0
"4226",13499,0
"4227",13500,0
"4228",13501,0
"4229",13502,0
"4230",13503,0
"4231",13504,0
"4232",13505,0
"4233",13506,0
"4234",13507,0
"4235",13508,0
"4236",13509,0
"4237",13510,0
"4238",13511,0
"4239",13512,0
"4240",13513,0
"4241",13514,0
"4242",13515,0
"4243",13516,0
"4244",13517,0
"4245",13518,0
"4246",13519,0
"4247",13520,0
"4248",13521,0
"4249",13522,0
"4250",13523,0
"4251",13524,0
"4252",13525,0
"4253",13526,0
"4254",13527,0
"4255",13528,0
"4256",13529,0
"4257",13530,0
"4258",13531,0
"4259",13532,0
"4260",13533,0
"4261",13534,0
"4262",13535,0
"4263",13536,0
"4264",13537,0
"4265",13538,0
"4266",13539,0
"4267",13540,0
"4268",13541,0
"4269",13542,0
"4270",13543,0
"4271",13544,0
"4272",13545,0
"4273",13546,0
"4274",13547,0
"4275",13548,0
"4276",13549,0
"4277",13550,0
"4278",13551,0
"4279",13552,0
"4280",13553,0
"4281",13554,0
"4282",13555,0
"4283",13556,0
"4284",13557,0
"4285",13558,0
"4286",13559,0
"4287",13560,0
"4288",13561,0
"4289",13562,0
"4290",13563,0
"4291",13564,0
"4292",13565,0
"4293",13566,0
"4294",13567,0
"4295",13568,0
"4296",13569,0
"4297",13570,0
"4298",13571,0
"4299",13572,0
"4300",13573,0
"4301",13574,0
"4302",13575,0
"4303",13576,0
"4304",13577,0
"4305",13578,0
"4306",13579,0
"4307",13580,0
"4308",13581,0
"4309",13582,0
"4310",13583,0
"4311",13584,0
"4312",13585,0
"4313",13586,0
"4314",13587,0
"4315",13588,0
"4316",13589,0
"4317",13590,0
"4318",13591,0
"4319",13592,0
"4320",13593,0
"4321",13594,0
"4322",13595,0
"4323",13596,0
"4324",13597,0
"4325",13598,0
"4326",13599,0
"4327",13600,0
"4328",13601,0
"4329",13602,0
"4330",13603,0
"4331",13604,0
"4332",13605,0
"4333",13606,0
"4334",13607,0
"4335",13608,0
"4336",13609,0
"4337",13610,0
"4338",13611,0
"4339",13612,0
"4340",13613,0
"4341",13614,0
"4342",13615,0
"4343",13616,0
"4344",13617,0
"4345",13618,0
"4346",13619,0
"4347",13620,0
"4348",13621,0
"4349",13622,0
"4350",13623,0
"4351",13624,0
"4352",13625,0
"4353",13626,0
"4354",13627,0
"4355",13628,0
"4356",13629,0
"4357",13630,0
"4358",13631,0
"4359",13632,0
"4360",13633,0
"4361",13634,0
"4362",13635,0
"4363",13636,0
"4364",13637,0
"4365",13638,0
"4366",13639,0
"4367",13640,0
"4368",13641,0
"4369",13642,0
"4370",13643,0
"4371",13644,0
"4372",13645,0
"4373",13646,0
"4374",13647,0
"4375",13648,0
"4376",13649,0
"4377",13650,0
"4378",13651,0
"4379",13652,0
"4380",13653,0
"4381",13654,0
"4382",13655,0
"4383",13656,0
"4384",13657,0
"4385",13658,0
"4386",13659,0
"4387",13660,0
"4388",13661,0
"4389",13662,0
"4390",13663,0
"4391",13664,0
"4392",13665,0
"4393",13666,0
"4394",13667,0
"4395",13668,0
"4396",13669,0
"4397",13670,0
"4398",13671,0
"4399",13672,0
"4400",13673,0
"4401",13674,0
"4402",13675,0
"4403",13676,0
"4404",13677,0
"4405",13678,0
"4406",13679,0
"4407",13680,0
"4408",13681,0
"4409",13682,0
"4410",13683,0
"4411",13684,0
"4412",13685,0
"4413",13686,0
"4414",13687,0
"4415",13688,0
"4416",13689,0
"4417",13690,0
"4418",13691,0
"4419",13692,0
"4420",13693,0
"4421",13694,0
"4422",13695,0
"4423",13696,0
"4424",13697,0
"4425",13698,0
"4426",13699,0
"4427",13700,0
"4428",13701,0
"4429",13702,0
"4430",13703,0
"4431",13704,0
"4432",13705,0
"4433",13706,0
"4434",13707,0
"4435",13708,0
"4436",13709,0
"4437",13710,0
"4438",13711,0
"4439",13712,0
"4440",13713,0
"4441",13714,0
"4442",13715,0
"4443",13716,0
"4444",13717,0
"4445",13718,0
"4446",13719,0
"4447",13720,0
"4448",13721,0
"4449",13722,0
"4450",13723,0
"4451",13724,0
"4452",13725,0
"4453",13726,0
"4454",13727,0
"4455",13728,0
"4456",13729,0
"4457",13730,0
"4458",13731,0
"4459",13732,0
"4460",13733,0
"4461",13734,0
"4462",13735,0
"4463",13736,0
"4464",13737,0
"4465",13738,0
"4466",13739,0
"4467",13740,0
"4468",13741,0
"4469",13742,0
"4470",13743,0
"4471",13744,0
"4472",13745,0
"4473",13746,0
"4474",13747,0
"4475",13748,0
"4476",13749,0
"4477",13750,0
"4478",13751,0
"4479",13752,0
"4480",13753,0
"4481",13754,0
"4482",13755,0
"4483",13756,0
"4484",13757,0
"4485",13758,0
"4486",13759,0
"4487",13760,0
"4488",13761,0
"4489",13762,0
"4490",13763,0
"4491",13764,0
"4492",13765,0
"4493",13766,0
"4494",13767,0
"4495",13768,0
"4496",13769,0
"4497",13770,0
"4498",13771,0
"4499",13772,0
"4500",13773,0
"4501",13774,0
"4502",13775,0
"4503",13776,0
"4504",13777,0
"4505",13778,0
"4506",13779,0
"4507",13780,0
"4508",13781,0
"4509",13782,0
"4510",13783,0
"4511",13784,0
"4512",13785,0
"4513",13786,0
"4514",13787,0
"4515",13788,0
"4516",13789,0
"4517",13790,0
"4518",13791,0
"4519",13792,0
"4520",13793,0
"4521",13794,0
"4522",13795,0
"4523",13796,0
"4524",13797,0
"4525",13798,0
"4526",13799,0
"4527",13800,0
"4528",13801,0
"4529",13802,0
"4530",13803,0
"4531",13804,0
"4532",13805,0
"4533",13806,0
"4534",13807,0
"4535",13808,0
"4536",13809,0
"4537",13810,0
"4538",13811,0
"4539",13812,0
"4540",13813,0
"4541",13814,0
"4542",13815,0
"4543",13816,0
"4544",13817,0
"4545",13818,0
"4546",13819,0
"4547",13820,0
"4548",13821,0
"4549",13822,0
"4550",13823,0
"4551",13824,0
"4552",13825,0
"4553",13826,0
"4554",13827,0
"4555",13828,0
"4556",13829,0
"4557",13830,0
"4558",13831,0
"4559",13832,0
"4560",13833,0
"4561",13834,0
"4562",13835,0
"4563",13836,0
"4564",13837,0
"4565",13838,0
"4566",13839,0
"4567",13840,0
"4568",13841,0
"4569",13842,0
"4570",13843,0
"4571",13844,0
"4572",13845,0
"4573",13846,0
"4574",13847,0
"4575",13848,0
"4576",13849,0
"4577",13850,0
"4578",13851,0
"4579",13852,0
"4580",13853,0
"4581",13854,0
"4582",13855,0
"4583",13856,0
"4584",13857,0
"4585",13858,0
"4586",13859,0
"4587",13860,0
"4588",13861,0
"4589",13862,0
"4590",13863,0
"4591",13864,0
"4592",13865,0
"4593",13866,0
"4594",13867,0
"4595",13868,0
"4596",13869,0
"4597",13870,0
"4598",13871,0
"4599",13872,0
"4600",13873,0
"4601",13874,0
"4602",13875,0
"4603",13876,0
"4604",13877,0
"4605",13878,0
"4606",13879,0
"4607",13880,0
"4608",13881,0
"4609",13882,0
"4610",13883,0
"4611",13884,0
"4612",13885,0
"4613",13886,0
"4614",13887,0
"4615",13888,0
"4616",13889,0
"4617",13890,0
"4618",13891,0
"4619",13892,0
"4620",13893,0
"4621",13894,0
"4622",13895,0
"4623",13896,0
"4624",13897,0
"4625",13898,0
"4626",13899,0
"4627",13900,0
"4628",13901,0
"4629",13902,0
"4630",13903,0
"4631",13904,0
"4632",13905,0
"4633",13906,0
"4634",13907,0
"4635",13908,0
"4636",13909,0
"4637",13910,0
"4638",13911,0
"4639",13912,0
"4640",13913,0
"4641",13914,0
"4642",13915,0
"4643",13916,0
"4644",13917,0
"4645",13918,0
"4646",13919,0
"4647",13920,0
"4648",13921,0
"4649",13922,0
"4650",13923,0
"4651",13924,0
"4652",13925,0
"4653",13926,0
"4654",13927,0
"4655",13928,0
"4656",13929,0
"4657",13930,0
"4658",13931,0
"4659",13932,0
"4660",13933,0
"4661",13934,0
"4662",13935,0
"4663",13936,0
"4664",13937,0
"4665",13938,0
"4666",13939,0
"4667",13940,0
"4668",13941,0
"4669",13942,0
"4670",13943,0
"4671",13944,0
"4672",13945,0
"4673",13946,0
"4674",13947,0
"4675",13948,0
"4676",13949,0
"4677",13950,0
"4678",13951,0
"4679",13952,0
"4680",13953,0
"4681",13954,0
"4682",13955,0
"4683",13956,0
"4684",13957,0
"4685",13958,0
"4686",13959,0
"4687",13960,0
"4688",13961,0
"4689",13962,0
"4690",13963,0
"4691",13964,0
"4692",13965,0
"4693",13966,0
"4694",13967,0
"4695",13968,0
"4696",13969,0
"4697",13970,0
"4698",13971,0
"4699",13972,0
"4700",13973,0
"4701",13974,0
"4702",13975,0
"4703",13976,0
"4704",13977,0
"4705",13978,0
"4706",13979,0
"4707",13980,0
"4708",13981,0
"4709",13982,0
"4710",13983,0
"4711",13984,0
"4712",13985,0
"4713",13986,0
"4714",13987,0
"4715",13988,0
"4716",13989,0
"4717",13990,0
"4718",13991,0
"4719",13992,0
"4720",13993,0
"4721",13994,0
"4722",13995,0
"4723",13996,0
"4724",13997,0
"4725",13998,0
"4726",13999,0
"4727",14000,0
"4728",14001,0
"4729",14002,0
"4730",14003,0
"4731",14004,0
"4732",14005,0
"4733",14006,0
"4734",14007,0
"4735",14008,0
"4736",14009,0
"4737",14010,0
"4738",14011,0
"4739",14012,0
"4740",14013,0
"4741",14014,0
"4742",14015,0
"4743",14016,0
"4744",14017,0
"4745",14018,0
"4746",14019,0
"4747",14020,0
"4748",14021,0
"4749",14022,0
"4750",14023,0
"4751",14024,0
"4752",14025,0
"4753",14026,0
"4754",14027,0
"4755",14028,0
"4756",14029,0
"4757",14030,0
"4758",14031,0
"4759",14032,0
"4760",14033,0
"4761",14034,0
"4762",14035,0
"4763",14036,0
"4764",14037,0
"4765",14038,0
"4766",14039,0
"4767",14040,0
"4768",14041,0
"4769",14042,0
"4770",14043,0
"4771",14044,0
"4772",14045,0
"4773",14046,0
